Recommended|You can make wallpapers and download wallpapers.But you won't.SINCE ATLEAST 99.9999999999% OF THE ENTIREBLOODY WORKSHOP CONSISTS OF ANIME.THIS ♥♥♥♥ING WORLD IS FILLED WITH 2MUCHWEEBS.But once in a while you will find a gem, so it's okay.11/10 Would Dig Through Common Crap To Find Gold/Diamond.11/10 I Think I Offended Someone.0/10 Review Not Helpful.|14 February 2017
Recommended|Product received for free What an amazing desktop wallpaper utility and an absolute bargain for the low price (£2.79 here). I had this on my wishlist for some time and was lucky to have it gifted to me by a Steam friend :)Although I have only just looked at the software for a short time, it was clear that a lot of thought and effort went into the development and you're spoilt for choice with the amount and variety of wallpapers to suit any persons likes. The 3d animated wallpapers look really good, adding that special touch to your desktop screen. There is also a good amount of categories (sci-fi, fantasy, landscape, etc.) to filter out exactly they type of wallpapers you are interested in.The setup is very simple and quick to go though. You will be up and running in less than a minute. You also have options to design your own wallpapers. Once installed, the program sits in your taskbar and can be called up easily to switch wallpapers or browse for new ones which are not supplied within the main program. I especially liked the fact that this software will run happily on a system and can even be set to run on computer startup (if you wish) so it always be on. If you don't want the program to run on PC startup, that's fine too as when closed down your desktop will revert back to your original wallpaper as though you had not run the progarm.|14 December 2017
Recommended|Wallpaper Engine is literally one of the best softwares you can have on your pc. You can get almost anything you can think of as a wallpaper (a lot of the time they are interactive too) in just about every resolution you can think of. You can get videos as your background too (such as anime openings and much more)! Are you turned off by the fact that wallpaper engine is mainly targeted by weeaboos? Don't be! There is TONS of good non-anime related wallpapers. I personally have some space wallpapers (as I'm an astronomy lover) and some game wallpapers for games such as dark souls, witcher 3, etc. If you also feel that theres not enough wallpapers to your liking then you can even make your own! Wallpaper Engine provides you some tools to help you make your own wallpapers. If you have skills in coding (which I sure as hell don't because I ain't THAT smart lol) then they can be taken full advantage of with this software! As of the date of writing this review this game is still in early access so more content plans on being added in the future. So far I havent experienced any bugs with this software but I can't speak for others. Finally, one of the best parts of this software is that it puts little to no stress on your computer's performance! I'm running on an Intel Pentium G4560 @ 3.2ghz, 8gb DDR4 ram and an EVGA GTX 1050ti (not the most top of the line computer) and I have all the settings cranked to max and it literally puts no stress on my hardware, as a matter of fact just having steam open uses more of my hardware power than Wallpaper Engine itself displaying a moving wallpaper at 1080p 60fps! This software can run on 99% of computers no problem so don't worry about having low end hardware. Wallpaper Engine also pauses when you go fullscreen on anything like webpage or a game (you can disable it if you wish). Overall this is THE BEST software I have ever used on a computer. I'd HIGHLY recommend you pick it up right now! It's only $4 and the price will be raised (according to developer) once it leaves early access so hurry and buy it ASAP!10/10 Would download hentai my favorite anime openings and game wallpapers again!TL:DR: You can get thousands of wallpapers of almost anything you can think of, as well as make and upload your own. It uses little to no power of your pc hardware and is convienent in nearly every category you might think. A must buy software for pretty much all people!|3 September 2017
Recommended|10/10 makes my wallpaper feel not as depressing when I stare into it while spacing out.|19 March
Recommended|Absolutely amazing! Almost no drop in performance what so ever. The wallpapers here on the workshop are amazing (Besides the hentai and weab ones) and the music responsive ones are the greatest! This program works like magic for me because i have a broken windows 7, which means i had a solid black background for 3 years and it was dreadful. This program somehow overrides the windows error background thus, i can have a wallpaper now and some of the best ones ever made! Thanks so much to the devs, you guys are the real heroes here, only asking $4. Absolutely fantastic!|25 June 2017
Recommended|One of the best softwares you will ever find around.Create, Share and Use custom made wallpapers!They can be Animated, Videos, GIfs, Web Apps and the Simple Screenshots.You will most likely not find anything like this because:+ It is simple and easy to use.+ Contains steam workshop.+ Customizable Performance settings so you don't have any issues.+ Amazing default wallpapers made by the Developer.There isn't really a downside as it may depend on your system, but even that you can lower the settings and still have an amazing desktop wallpaper.Grab this just for 4€, there ain't anything to lose!|1 December 2016
Recommended|A must have. Dirt cheap. Beautiful.|18 March 2017
Recommended|Enough of still pictures as background! Wallpaper Engine is here to make your desktop alive and beautiful. One of the most useful software I've ever used. This software could really help you, if you care about your pc's customization.Pluspoint is there are many beautiful wallpapers on Steam Workshop which you can download for free. So don't need to pay extra bucks to get different wallpapers. Besides you can also make wallpapers on your own creativity. ;)This is a must buy software! Belive me you won't regret it. :)|12 August 2017
Recommended|Brilliant application, I especially like the audio vizualizers that sync with music that you are playing.|6 October 2017
Recommended|Every Pc User Should Have This software , Its great!|29 September 2017
Recommended|Well, this is perhaps even more amazing than I thought it would be. There are so many truly fantastic visceral audio-visual experiences awaiting, particularly in the Workshop area.That said...boy, would it be nice if you could actually block the 50% of wallpapers that are anime-based from showing up. The lack of proper tagging means even removing "anime" and "cartoon" from your selections only seems to cut it down partially. All it would take was someone spending a day or two to tag all the user-submitted content to make the Workshop area far easier to navigate.|29 June 2017
Recommended|Really nice!|22 December 2017
Recommended|My desktop is naked without Wallpaper Engine.|28 June 2017
